2022-11-01 19:10:32,011 0,0,0,1
2022-11-01 19:10:43,289 0,0.3724024754077022,0,1
2022-11-01 19:10:45,303 0,0.8353416105460044,0,1
2022-11-01 19:10:47,290 0,1.2482825684000878,0,1
2022-11-01 19:10:50,790 0.27394785618331696,1.5900625671642854,38.71331645127793,1
2022-11-01 19:10:54,294 0.27989261958026157,2.0013633969209765,0.8280706304270211,1
2022-11-01 19:10:57,797 0.03663086746959396,2.292689173799584,320.13757065814207,1
2022-11-01 19:11:01,302 -0.30664787324070597,2.418893989531983,290.185714253034,1
2022-11-01 19:11:04,791 -0.6477744661279925,2.3658095743321064,261.1548599482659,1
2022-11-01 19:11:08,292 -0.883843153385651,2.163776744317453,229.442353309432,1
