2022-09-02 10:55:24,971 0,0,0,1
2022-09-02 10:55:32,408 0,0.3502023329241706,0,1
2022-09-02 10:55:35,916 0.200907274891313,0.6041136249858914,38.35280201182729,1
2022-09-02 10:55:39,409 0.1888635567133328,0.9237666329476333,357.84226035712487,1
2022-09-02 10:55:42,914 0.3886163732860058,1.179170170700741,38.02920067095755,1
2022-09-02 10:55:46,409 0.7913722794422828,1.273616837450329,76.80254558832527,1
2022-09-02 10:55:49,907 1.0057746172642477,1.5547694172714146,37.32854815042063,1
2022-09-02 10:55:53,411 1.008627227110853,1.8876646108813842,0.49096084181734767,1
2022-09-02 10:55:56,904 1.216108481199723,2.1725150954763603,36.06909026018729,1
2022-09-02 10:56:00,415 1.5300955752922252,2.255361863925741,75.21913979431812,1
2022-09-02 10:56:03,911 1.7355137618414316,2.538349961406026,35.97551645891787,1
2022-09-02 10:56:07,412 1.71298503824429,2.876104635138853,356.1839415376594,1
2022-09-02 10:56:10,907 1.9364032743207784,3.1930691511199565,35.17879532379129,1
2022-09-02 10:56:14,418 1.9099470518094206,3.5427330050987527,355.67313806460356,1
2022-09-02 10:56:17,911 1.6783518312770198,3.793885585330654,317.31993129065273,1
2022-09-02 10:56:21,408 1.3434156004916753,3.8400530825603028,277.84817578683266,1
2022-09-02 10:56:24,909 1.1192970267725266,4.076543805297902,316.5386174840007,1
2022-09-02 10:56:28,408 1.0849086725004655,4.436058687317397,354.53616125288386,1
2022-09-02 10:56:31,911 1.2712037945903985,4.702474546951796,34.96372339660394,1
2022-09-02 10:56:35,411 1.2432479555853198,5.0366068209920245,355.2173740047055,1
2022-09-02 10:56:39,421 0.9108899135615631,5.371449761822296,315.2133893077339,1
2022-09-02 10:56:42,906 0.5632658374966979,5.417265016113132,277.5080480836672,1
2022-09-02 10:56:44,910 0.2039558665707326,5.464620417596124,277.5080480836672,1
2022-09-02 10:56:48,420 -0.08458086003356546,5.283643728913543,237.90314346311203,1
2022-09-02 10:56:52,407 -0.2402512807051082,4.813880628229575,198.33419953406747,1
2022-09-02 10:56:55,905 -0.1129050636323835,4.48644826381777,158.7477604178234,1
2022-09-02 10:56:59,414 0.19349603072915778,4.316249123758996,119.05121882844156,1
2022-09-02 10:57:02,932 0.3231827071671531,3.9910965499319278,158.25547989110524,1
2022-09-02 10:57:06,404 0.2072363666721021,3.668565237012681,199.77293443225574,1
2022-09-02 10:57:09,904 -0.08932880866570014,3.5048908806456938,241.10568871643852,1
2022-09-02 10:57:13,416 -0.4117993640541161,3.555945134522442,278.996522186995,1
2022-09-02 10:57:17,409 -0.7435525933064746,3.9135489579910043,317.14756092221234,1
2022-09-02 10:57:20,906 -0.7665407402289469,4.261654164032397,356.2217912673756,1
