2022-09-02 10:52:38,337 0,0,0,1
2022-09-02 10:52:44,986 0,0.3623648350725738,0,1
2022-09-02 10:52:46,994 0,0.7603960576148714,0,1
2022-09-02 10:52:50,485 0.24184259381018564,1.054990310002003,39.383754560418936,1
2022-09-02 10:52:53,985 0.24167593333182547,1.3807921868054516,359.97069095708576,1
2022-09-02 10:52:55,992 0.2414657146305101,1.7917453299959016,359.97069095708576,1
2022-09-02 10:53:06,993 0.10677808326438756,2.1016430163317605,336.50928609227236,1
2022-09-02 10:53:10,993 -0.3377643131305843,2.32866277334987,297.05257864567596,1
2022-09-02 10:53:12,992 -0.684397983057798,2.505682315601255,297.05257864567596,1
2022-09-02 10:53:16,486 -1.004962558515853,2.4345320545781868,257.4858939250763,1
2022-09-02 10:53:19,989 -1.2874245973201048,2.5807411536287224,297.36716343907415,1
2022-09-02 10:53:23,491 -1.416164743750982,2.873208376218898,336.2415498245133,1
2022-09-02 10:53:26,992 -1.317882399354847,3.235118880212962,15.193134873429017,1
2022-09-02 10:53:30,487 -1.0479645832296283,3.4200772365821837,55.579516798188905,1
2022-09-02 10:53:34,493 -0.5522584528543291,3.3673328353797682,96.07356576549589,1
2022-09-02 10:53:37,982 -0.26957026838273146,3.5512259481592725,56.955364350187224,1
2022-09-02 10:53:41,993 -0.11796414410259809,4.023563839319241,17.795053339459884,1
2022-09-02 10:53:45,491 -0.23903836080140164,4.329292246364639,338.39549992322736,1
2022-09-02 10:53:48,989 -0.5359464796313207,4.491206062232275,298.6050952796581,1
2022-09-02 10:53:52,486 -0.8565560333848731,4.4291874213538085,259.0519356287326,1
2022-09-02 10:53:55,991 -1.2106391009710944,4.614682321254611,297.6488724704476,1
2022-09-02 10:53:59,484 -1.3501951991810106,4.962149043490772,338.11769389646975,1
