2022-08-30 23:31:50,557 0,0,0
2022-08-30 23:32:01,170 0,0.3002558085662867,0
2022-08-30 23:32:56,558 0.07968332037328109,0.5902608018071953,15.363750727863362
2022-08-30 23:33:44,590 0.22362696248540803,0.8548999856222859,28.542836985160456
2022-08-31 00:59:56,659 0,0,0
2022-08-31 01:01:13,816 0.23373478049836882,0.17967153255757148,52.450579152965034
2022-08-31 01:01:37,172 0.4722884794085964,0.3630473595914826,52.450579152965034
2022-08-31 01:02:04,373 0.710843136051846,0.5464239228331566,52.450579152965034
2022-08-31 01:02:52,818 0.9492598814146862,0.7296944739055877,52.450579152965034
2022-08-31 01:03:12,857 1.182721244258071,0.909155830771743,52.450579152965034
2022-08-31 01:03:18,659 1.4210462754387865,1.0923558813066654,52.450579152965034
2022-08-31 01:03:25,590 1.6594477859504164,1.2756147213746007,52.450579152965034
2022-08-31 01:34:53,712 0,0,0
2022-08-31 01:35:11,171 0.15059188983411526,0.1957438474161194,37.572214486560256
2022-08-31 01:35:14,673 0.3909970437269372,0.25247019879334465,76.72325533505423
2022-08-31 01:35:18,172 0.6138201296070377,0.14476524754959738,115.79751191369695
2022-08-31 01:40:38,821 0,0,0
2022-08-31 01:41:58,850 0,0,0
2022-08-31 01:50:23,056 0,0,0
2022-08-31 01:51:16,213 0.06231167584743003,0.23949498451066692,14.583847029978983
2022-08-31 01:51:19,714 -0.041355956950003485,0.46388674657892776,335.2033493612404
2022-08-31 01:51:23,215 0.0191954743666582,0.7095403643129103,13.846869019628514
2022-08-31 01:51:26,712 -0.08861932190886582,0.9325010748650594,334.19346446301967
2022-08-31 01:51:30,213 -0.03109556539889627,1.1734903248276123,13.425199761724286
2022-08-31 01:58:22,691 0,0,0
2022-08-31 01:58:46,379 0.0734854973859727,0.23602436681726358,17.293824438959803
2022-08-31 01:58:49,879 -0.02064797751484597,0.464787222152378,337.6333566286975
2022-08-31 01:58:53,382 0.05802963196188586,0.6997182445066276,18.51552464824249
2022-08-31 01:58:56,879 -0.03115289696532339,0.9375323234511845,339.4434796720722
2022-08-31 01:59:00,379 0.04666376766385544,1.1717195376794858,18.38082173976818
