2022-08-29 13:12:19,457 0,0,0
2022-08-29 13:12:32,228 0,0.30090953640516965,0
2022-08-29 13:12:35,722 -0.1358390258628855,0.4666538075289491,320.6629834423021
2022-08-29 13:12:39,229 -0.13825933310231248,0.6944164314693264,359.3911724049817
2022-08-29 13:12:42,717 -0.0009579049367129666,0.8674045369045795,38.43918745558875
2022-08-29 13:12:46,220 -0.004371248679404071,1.0879248117156382,359.1132127228977
2022-08-29 13:12:50,227 0.18539869976315432,1.3296919354870906,38.129385137363045
2022-08-29 13:12:53,724 0.18186165888884076,1.5436114072482852,359.052732098782
2022-08-29 13:12:57,215 0.03950146838261126,1.7115019808944174,319.70424232878753
2022-08-29 13:13:00,726 0.03420435963322774,1.9384100843106953,358.6626883103764
2022-08-29 13:13:04,223 -0.11424106940863793,2.101416429586546,317.6767290330576
2022-08-29 13:13:08,226 -0.13271132036122152,2.407675817288447,356.5487190952821
2022-08-29 13:13:11,724 -0.28189535280088673,2.569823042203539,317.38430101226226
2022-08-29 13:13:15,234 -0.5005133770550709,2.599791734575544,277.80559473677164
2022-08-29 13:13:19,224 -0.7512521473339588,2.4457562947016336,238.43649674863875
2022-08-29 13:13:23,249 -1.0566516042455503,2.4823004523214602,276.8235794536532
2022-08-29 13:13:27,219 -1.2764423333236292,2.6973039915269625,314.3691851232398
2022-08-29 13:13:30,721 -1.4895692877689377,2.7162758878193882,275.08688357703716
2022-08-29 13:13:34,215 -1.6473193121050613,2.8698299326466516,314.22777315438424
2022-08-29 13:13:37,723 -1.8685519969344657,2.8798884587700244,272.60320703420365
2022-08-29 13:13:41,717 -1.633242946173962,2.671482950394382,311.53025892861535
2022-08-29 13:13:45,221 -1.6636261403240222,2.889655356888627,352.07184760522443
2022-08-29 13:13:49,219 -1.8809745255452202,3.087952050757543,312.3756022607556
2022-08-29 13:13:53,223 -1.9270863785959635,3.398378055483533,351.5508508844103
2022-08-29 13:13:57,225 -2.160595574966235,3.608965667757126,312.04536118045985
2022-08-29 13:14:00,727 -2.196084183075901,3.8204572742812575,350.47442581109516
2022-08-29 13:14:04,718 -2.0427220343633747,4.09450739084691,29.231966050639073
2022-08-29 13:14:08,231 -2.0856107797897847,4.317857808360042,349.13012251492506
2022-08-29 13:14:11,719 -1.9764146286518935,4.509651436108699,29.65467295982296
2022-08-29 13:14:15,234 -2.019496779026516,4.72651579674741,348.763941314445
2022-08-29 13:14:18,718 -1.917242036421705,4.921644562291823,27.656213152302257
2022-08-29 13:14:22,728 -1.9770619948468535,5.2165653769541676,348.5340238415844
